,X,Y,MEASUREMEN,TARGET DEP,SCORE,COS
19232,6.15661062306368,46.2759883054492,Gravimetry,3000,1,12
19233,6.15663185108312,46.2750888634125,Gravimetry,3000,1,34
19234,6.15535599427587,46.2741746944586,Gravimetry,3000,1,17
19235,6.15537724234972,46.2732752527007,Gravimetry,3000,1,-7
19236,6.15539848972429,46.2723758109617,Gravimetry,3000,1,24
19237,6.15665307840391,46.2741894213943,Gravimetry,3000,1,8
19238,6.15667430502607,46.2732899793949,Gravimetry,3000,1,18
19239,6.15669553094966,46.2723905374145,Gravimetry,3000,1,14
19240,6.15541973639961,46.2714763692419,Gravimetry,3000,1,24
19241,6.15544098237573,46.2705769275415,Gravimetry,3000,1,-8
19242,6.15671675617471,46.2714910954533,Gravimetry,3000,1,-10
19243,6.15673798070125,46.2705916535115,Gravimetry,3000,1,29
19244,6.15546222765269,46.2696774858609,Gravimetry,3000,1,-11
19245,6.15548347223052,46.2687780442,Gravimetry,3000,1,14
19246,6.15550471610926,46.2678786025593,Gravimetry,3000,1,-1
19247,6.15675920452934,46.2696922115895,Gravimetry,3000,1,-10
19248,6.15678042765902,46.2687927696872,Gravimetry,3000,1,24
19249,6.15680165009031,46.2678933278051,Gravimetry,3000,1,-11
19250,6.15552595928896,46.2669791609389,Gravimetry,3000,1,-7
19251,6.15554720176966,46.2660797193391,Gravimetry,3000,1,34
19252,6.15682287182326,46.2669938859433,Gravimetry,3000,1,-11
19253,6.15684409285791,46.2660944441021,Gravimetry,3000,1,5
19254,6.15556844355139,46.2651802777599,Gravimetry,3000,1,-18
19255,6.1555896846342,46.2642808362018,Wells,250,40,36
19256,6.15561092501812,46.2633813946649,Wells,250,40,49
19257,6.1568653131943,46.2651950022817,Gravimetry,3000,1,-19
19258,6.15563216470319,46.2624819531494,Wells,252,40,38
19259,6.15565340368945,46.2615825116556,Wells,252,40,78
19260,6.15567464197695,46.2606830701836,Seismic 2D,2000,20,25
19261,6.15661420628437,46.209989991725,Gravimetry,3000,1,23
19262,6.15705363370775,46.202219431998,Gravimetry,3000,1,33
19263,6.15707482596422,46.201319992458,Gravimetry,3000,1,-6
19264,6.15709601752457,46.2004205529547,Gravimetry,3000,1,33
19265,6.15834900392608,46.2022341396444,Gravimetry,3000,1,5
19266,6.15837017478716,46.2013346998636,Gravimetry,3000,1,19
19267,6.15839134495282,46.2004352601195,Gravimetry,3000,1,26
19268,6.15711720838886,46.1995211134883,Gravimetry,3000,1,10
19269,6.1571383985571,46.198621674059,Gravimetry,3000,1,15
19270,6.15841251442311,46.1995358204123,Gravimetry,3000,1,-3
19271,6.15843368319806,46.1986363807423,Gravimetry,3000,1,-14
19272,6.15715958802935,46.1977222346671,Gravimetry,3000,1,-9
19273,6.15845485127772,46.1977369411096,Gravimetry,3000,1,11
19274,6.15732907875621,46.1905267209023,Gravimetry,3000,1,-2
19275,6.15735026196627,46.1896272818565,Gravimetry,3000,1,7
19276,6.15737144448073,46.1887278428501,Gravimetry,3000,1,-2
19277,6.15739262629962,46.1878284038835,Gravimetry,3000,1,30
19278,6.157413807423,46.1869289649569,Gravimetry,3000,1,-12
19279,6.15866649384182,46.1887425468854,Gravimetry,3000,1,25
19280,6.15868765427584,46.1878431076781,Gravimetry,3000,1,13
19281,6.15870881401505,46.1869436685108,Gravimetry,3000,1,-3
19282,6.15743498785088,46.1860295260705,Gravimetry,3000,1,14
19283,6.15745616758333,46.1851300872246,Gravimetry,3000,1,-7
19284,6.15872997305947,46.1860442293838,Gravimetry,3000,1,32
19285,6.15875113140915,46.1851447902972,Gravimetry,3000,1,-6
19286,6.15747734662037,46.1842306484193,Gravimetry,3000,1,22
19287,6.15749852496204,46.1833312096549,Gravimetry,3000,1,25
19288,6.1575197026084,46.1824317709317,Gravimetry,3000,1,-16
19289,6.15877228906413,46.1842453512513,Gravimetry,3000,1,26
19290,6.15879344602444,46.1833459122463,Gravimetry,3000,1,17
19291,6.15881460229012,46.1824464732824,Gravimetry,3000,1,-16
19292,6.15754087955946,46.1815323322497,Gravimetry,3000,1,22
19293,6.15756205581528,46.1806328936093,Gravimetry,3000,1,-19
19294,6.15883575786123,46.1815470343598,Gravimetry,3000,1,27
19295,6.15880508944163,46.1806594929894,Gravimetry,3000,1,5
19296,6.15758323137588,46.1797334550106,Gravimetry,3000,1,0
19297,6.15760440624133,46.1788340164539,Gravimetry,3000,1,34
19298,6.15763510527204,46.1781205854209,Gravimetry,3000,1,-8
19299,6.15876857939312,46.1797517028734,Gravimetry,3000,1,17
19300,6.15868416807734,46.178900094391,Gravimetry,3000,1,20
19301,6.15905913573352,46.1778315958435,Gravimetry,3000,1,3
19302,6.15764861525803,46.1770337150818,Gravimetry,3000,1,27
19303,6.15766792666704,46.1761357010381,Gravimetry,3000,1,22
19304,6.15894152529935,46.1770498403745,Seismic 2D,2000,20,45
19305,6.1576890987522,46.1752362626515,Gravimetry,3000,1,10
19306,6.15796427263134,46.1635435676287,Gravimetry,3000,1,16
19307,6.1579854349905,46.1626441298656,Gravimetry,3000,1,-13
19308,6.15925872348109,46.1635582649281,Gravimetry,3000,1,27
19309,6.159279864475,46.1626588269245,Gravimetry,3000,1,3
19310,6.15800659665524,46.1617446921488,Gravimetry,3000,1,24
19311,6.1580277576256,46.1608452544782,Gravimetry,3000,1,-19
19312,6.15804891790161,46.1599458168544,Gravimetry,3000,1,27
19313,6.15930100477519,46.1617593889671,Gravimetry,3000,1,-4
19314,6.15932214438171,46.1608599510562,Gravimetry,3000,1,-7
19315,6.15934328329458,46.1599605131919,Gravimetry,3000,1,37
19316,6.15807007748333,46.1590463792773,Gravimetry,3000,1,37
19317,6.15936442151385,46.1590610753744,Gravimetry,3000,1,-13
19318,6.15769478661503,46.1530293251913,Seismic 2D,4000,15,43
19319,6.15722279843656,46.2981645298989,Gravimetry,3000,1,-9
19320,6.15739858371582,46.2975896376532,Gravimetry,3000,1,24
19321,6.1581037584657,46.298064577083,Gravimetry,3000,1,35
19322,6.158654908521,46.2975502607407,Gravimetry,3000,1,-6
19323,6.15988244686737,46.2973954658751,Gravimetry,3000,1,39
19324,6.15741980704488,46.296690194996,Gravimetry,3000,1,5
19325,6.15744102967504,46.2957907523521,Gravimetry,3000,1,40
19326,6.15746225160632,46.2948913097216,Gravimetry,3000,1,28
19327,6.15871742909289,46.2967048981986,Gravimetry,3000,1,39
19328,6.15873863025364,46.2958054553136,Gravimetry,3000,1,-9
19329,6.15875983071622,46.294906012442,Gravimetry,3000,1,29
19330,6.1600150518391,46.2967195865156,Gravimetry,3000,1,-3
19331,6.16003623153039,46.2958201433897,Gravimetry,3000,1,-14
19332,6.16005741052424,46.2949207002772,Gravimetry,3000,1,37
19333,6.15748347283879,46.2939918671049,Gravimetry,3000,1,-11
19334,6.15750469337247,46.2930924245021,Gravimetry,3000,1,15
19335,6.15878103048069,46.2940065695841,Gravimetry,3000,1,30
19336,6.15880222954708,46.2931071267402,Gravimetry,3000,1,1
19337,6.16007858882067,46.2940212571785,Gravimetry,3000,1,11
19338,6.16009976641973,46.2931218140937,Gravimetry,3000,1,-5
19339,6.1575259132074,46.2921929819134,Wells,200,40,64
19340,6.15754713234362,46.2912935393391,Wells,200,40,70
19341,6.15756835078118,46.2903940967793,Wells,200,40,58
19342,6.15882342791543,46.2922076839104,Gravimetry,3000,1,40
19343,6.15884462558577,46.291308241095,Gravimetry,3000,1,-14
19344,6.15886582255816,46.2904087982942,Gravimetry,3000,1,35
19345,6.16012094332145,46.2922223710231,Gravimetry,3000,1,8
19346,6.16014211952588,46.2913229279668,Gravimetry,3000,1,2
19347,6.16016329503306,46.2904234849251,Gravimetry,3000,1,-19
19348,6.15758956852012,46.2894946542345,Wells,200,40,43
19349,6.15761078556046,46.2885952117046,Gravimetry,3000,1,-8
19350,6.15888701883263,46.2895093555082,Gravimetry,3000,1,21
19351,6.15890821440922,46.2886099127373,Gravimetry,3000,1,13
19352,6.16018446984302,46.2895240418982,Gravimetry,3000,1,37
19353,6.16020564395581,46.2886245988865,Gravimetry,3000,1,-15
19354,6.15763200190226,46.2876957691899,Gravimetry,3000,1,19
19355,6.15765321754555,46.2867963266907,Gravimetry,3000,1,-4
19356,6.15767443249038,46.2858968842073,Wells,200,40,36
19357,6.15892940928796,46.2877104699815,Gravimetry,3000,1,-4
19358,6.1589506034689,46.2868110272413,Gravimetry,3000,1,21
19359,6.15897179695208,46.2859115845167,Gravimetry,3000,1,-4
19360,6.16022681737146,46.2877251558899,Gravimetry,3000,1,-8
19361,6.16024799009001,46.2868257129088,Gravimetry,3000,1,-3
19362,6.16026916211151,46.2859262699435,Gravimetry,3000,1,35
19363,6.15769564673677,46.2849974417397,Wells,220,40,39
19364,6.15771686028478,46.2840979992882,Wells,220,40,54
19365,6.15899298973754,46.2850121418081,Wells,220,40,53
19366,6.15901418182532,46.2841126991156,Wells,220,40,41
19367,6.160290333436,46.2850268269941,Wells,220,40,32
19368,6.1603115040635,46.2841273840608,Wells,220,40,73
19369,6.15773807313444,46.2831985568532,Wells,200,40,74
19370,6.15775928528578,46.2822991144346,Wells,200,40,79
19371,6.15778049673886,46.281399672033,Wells,200,40,69
19372,6.15903537321545,46.2832132564395,Wells,220,40,38
19373,6.15905656390798,46.28231381378,Wells,220,40,43
19374,6.15907775390295,46.2814143711373,Wells,220,40,72
19375,6.16033267399407,46.2832279411439,Wells,220,40,24
19376,6.16035384322774,46.2823284982436,Wells,200,40,45
19377,6.16037501176455,46.2814290553601,Wells,200,40,46
19378,6.15780170749371,46.2805002296482,Wells,273,40,44
19379,6.15782291755037,46.2796007872808,Wells,273,40,75
19380,6.15909894320039,46.2805149285116,Wells,200,40,66
19381,6.15912013180034,46.2796154859031,Wells,273,40,75
19382,6.16039617960454,46.2805296124936,Wells,200,40,25
19383,6.16041734674776,46.2796301696444,Wells,273,40,46
19384,6.15784412690888,46.2787013449307,Wells,273,40,75
19385,6.15786533556928,46.2778019025984,Wells,273,40,39
19386,6.15788654353161,46.276902460284,Wells,273,40,27
19387,6.15914131970286,46.2787160433121,Wells,273,40,42
19388,6.15916250690796,46.2778166007389,Wells,273,40,55
19389,6.1591836934157,46.2769171581835,Wells,273,40,38
19390,6.16043851319423,46.2787307268127,Wells,273,40,72
19391,6.16045967894401,46.2778312839986,Wells,273,40,51
19392,6.16048084399712,46.2769318412025,Gravimetry,3000,1,22
19393,6.1579077507959,46.2760030179877,Gravimetry,3000,1,9
19394,6.15792895736221,46.2751035757098,Gravimetry,3000,1,-12
19395,6.15920487922612,46.2760177156462,Gravimetry,3000,1,-2
19396,6.15922606433925,46.2751182731272,Gravimetry,3000,1,2
19397,6.16050200835362,46.2760323984246,Gravimetry,3000,1,-12
19398,6.16052317201353,46.2751329556649,Gravimetry,3000,1,-5
19399,6.15795016323056,46.2742041334504,Gravimetry,3000,1,3
19400,6.157971368401,46.2733046912098,Gravimetry,3000,1,-16
19401,6.15799257287356,46.2724052489882,Gravimetry,3000,1,3
19402,6.15924724875513,46.2742188306269,Gravimetry,3000,1,29
19403,6.1592684324738,46.2733193881454,Gravimetry,3000,1,28
19404,6.15928961549531,46.2724199456829,Gravimetry,3000,1,13
19405,6.1605443349769,46.2742335129239,Gravimetry,3000,1,17
19406,6.16056549724377,46.2733340702017,Gravimetry,3000,1,-3
19407,6.16058665881418,46.2724346274984,Gravimetry,3000,1,39
19408,6.1580137766483,46.2715058067858,Gravimetry,3000,1,13
19409,6.15803497972524,46.2706063646029,Gravimetry,3000,1,14
19410,6.15931079781969,46.2715205032396,Gravimetry,3000,1,27
19411,6.15933197944697,46.2706210608157,Gravimetry,3000,1,10
19412,6.16060781968816,46.2715351848144,Gravimetry,3000,1,34
19413,6.16062897986576,46.2706357421499,Seismic 2D,2000,20,31
19414,6.15805618210442,46.2697069224397,Gravimetry,3000,1,24
19415,6.15807738378589,46.2688074802963,Gravimetry,3000,1,11
19416,6.15809858476969,46.2679080381731,Gravimetry,3000,1,6
19417,6.15935316037721,46.2697216184116,Gravimetry,3000,1,-10
19418,6.16065013934702,46.2697362995051,Seismic 2D,2000,20,59
19419,6.15811978505585,46.2670085960702,Gravimetry,3000,1,38
19420,6.15814098464442,46.2661091539878,Wells,270,40,57
19421,6.15816218353543,46.2652097119263,Wells,270,40,78
19422,6.15961469412459,46.2089461156936,Seismic 2D,2000,20,55
19423,6.15960207382429,46.2040477125826,Seismic 2D,2000,20,27
19424,6.15962322467947,46.2031482724885,Gravimetry,3000,1,10
19425,6.16089748822588,46.2040623909894,Gravimetry,3000,1,40
19426,6.16091861768418,46.203162950655,Gravimetry,3000,1,-6
19427,6.16219290332159,46.2040770545356,Gravimetry,3000,1,24
19428,6.16221401138298,46.2031776139611,Gravimetry,3000,1,1
19429,6.15964437483986,46.2022488324307,Gravimetry,3000,1,8
19430,6.1596655243055,46.2013493924093,Gravimetry,3000,1,38
19431,6.15968667307643,46.2004499524247,Gravimetry,3000,1,30
19432,6.16093974644839,46.2022635103568,Gravimetry,3000,1,21
19433,6.16096087451856,46.2013640700952,Gravimetry,3000,1,15
19434,6.16098200189472,46.2004646298703,Gravimetry,3000,1,-1
19435,6.16223511875097,46.2022781734229,Gravimetry,3000,1,-15
19436,6.16225622542563,46.2013787329212,Gravimetry,3000,1,21
19437,6.16227733140697,46.2004792924562,Gravimetry,3000,1,23
19438,6.15970782115269,46.199550512477,Gravimetry,3000,1,8
19439,6.15972896853432,46.1986510725664,Gravimetry,3000,1,10
19440,6.1610031285769,46.1995651896823,Gravimetry,3000,1,-12
19441,6.16102425456516,46.1986657495314,Gravimetry,3000,1,32
19442,6.16229843669505,46.1995798520281,Gravimetry,3000,1,2
19443,6.1623195412899,46.1986804116372,Gravimetry,3000,1,40
19444,6.15975011522135,46.1977516326932,Gravimetry,3000,1,-6
19445,6.15977126121383,46.1968521928575,Gravimetry,3000,1,14
19446,6.1597924065118,46.1959527530596,Gravimetry,3000,1,30
19447,6.16104537985953,46.1977663094179,Gravimetry,3000,1,-2
19448,6.16106650446005,46.1968668693419,Gravimetry,3000,1,30
19449,6.16108762836675,46.1959674293038,Gravimetry,3000,1,-14
19450,6.16234064519156,46.1977809712836,Gravimetry,3000,1,-8
19451,6.16236174840007,46.1968815309677,Gravimetry,3000,1,35
19452,6.16238285091547,46.1959820906896,Gravimetry,3000,1,3
19453,6.15981355111529,46.1950533132998,Gravimetry,3000,1,11
19454,6.16110875157968,46.1950679893037,Gravimetry,3000,1,-5
19455,6.1624039527378,46.1950826504495,Gravimetry,3000,1,-7
19456,6.15996154389777,46.1887572360642,Gravimetry,3000,1,-14
19457,6.15998268294688,46.1878577966165,Gravimetry,3000,1,7
19458,6.16000382130188,46.1869583572088,Gravimetry,3000,1,-17
19459,6.16125659464788,46.1887719103866,Gravimetry,3000,1,18
19460,6.16127771231204,46.1878724706987,Gravimetry,3000,1,-7
19461,6.16128774598719,46.186977579951,Gravimetry,3000,1,35
19462,6.16255164609144,46.1887865698524,Seismic 2D,750,20,40
19463,6.16238629374182,46.188008390034,Seismic 2D,750,20,19
19464,6.16289309358686,46.186871867068,Seismic 2D,750,20,40
19465,6.1600249589628,46.1860589178414,Gravimetry,3000,1,26
19466,6.16004609592967,46.1851594785143,Gravimetry,3000,1,15
19467,6.16128027462114,46.1860677418584,Gravimetry,3000,1,28
19468,6.16129826155606,46.1851836965735,Gravimetry,3000,1,16
19469,6.16304788462736,46.186090441109,Seismic 2D,750,20,12
19470,6.1630250839712,46.1851527566748,Seismic 2D,2000,20,25
19471,6.16006723220254,46.184260039228,Gravimetry,3000,1,3
19472,6.16007395135059,46.1833689817836,Gravimetry,3000,1,8
19473,6.15987618926891,46.182519668916,Gravimetry,3000,1,-3
19474,6.161143305851,46.1843399048399,Gravimetry,3000,1,3
19475,6.16155848290773,46.1833563856753,Gravimetry,3000,1,6
19476,6.16155173332351,46.1824277304046,Gravimetry,3000,1,-8
19477,6.1627765442487,46.1842454372379,Seismic 2D,2000,20,19
19478,6.16267821337655,46.1833899308902,Seismic 2D,2000,20,58
19479,6.16269930550002,46.1824904912059,Seismic 2D,2000,20,18
19480,6.16017920683013,46.1815449249377,Gravimetry,3000,1,8
19481,6.1604394408559,46.1806423523369,Gravimetry,3000,1,-18
19482,6.16142552000987,46.1815763916921,Gravimetry,3000,1,-12
19483,6.162720396931,46.1815910515629,Seismic 2D,2000,20,11
19484,6.16043783704307,46.1797714533442,Gravimetry,3000,1,-6
19485,6.16032556729996,46.1788128902721,Gravimetry,3000,1,26
19486,6.1602151666839,46.1779639653813,Gravimetry,3000,1,0
19487,6.16023629740618,46.1770645264283,Seismic 2D,2000,20,59
19488,6.16038419304217,46.1707684549647,Seismic 2D,2000,20,25
19489,6.16040531821636,46.1698690163592,Seismic 2D,2000,20,17
19490,6.16042644269722,46.1689695777983,Seismic 2D,2000,20,2
19491,6.16167881622653,46.1707831244847,Seismic 2D,2000,20,34
19492,6.1616999200298,46.1698836856392,Seismic 2D,2000,20,6
19493,6.16172102314043,46.1689842468382,Seismic 2D,2000,20,19
19494,6.16297344010357,46.1707977791531,Gravimetry,3000,1,0
19495,6.16299452253587,46.1698983400678,Gravimetry,3000,1,33
19496,6.16301560427623,46.168998901027,Gravimetry,3000,1,28
19497,6.16044756648479,46.1680701392819,Seismic 2D,2000,20,4
19498,6.16174212555847,46.1680848080819,Seismic 2D,2000,20,21
19499,6.16303668532471,46.1680994620309,Seismic 2D,2000,20,38
19500,6.16055317502459,46.1635729473777,Gravimetry,3000,1,32
19501,6.16057429465322,46.1626735091339,Gravimetry,3000,1,21
19502,6.16059541358883,46.1617740709364,Gravimetry,3000,1,19
19503,6.16061653183145,46.1608746327852,Gravimetry,3000,1,5
19504,6.16063764938115,46.1599751946807,Gravimetry,3000,1,7
19505,6.16188982309544,46.1617887380564,Gravimetry,3000,1,1
19506,6.16191091997415,46.1608892996653,Gravimetry,3000,1,-4
19507,6.16193201616061,46.1599898613209,Gravimetry,3000,1,16
19508,6.16318423329433,46.1618033903273,Gravimetry,3000,1,18
19509,6.16320530880908,46.1609039516965,Seismic 2D,4000,15,36
19510,6.16322638363228,46.1600045131123,Seismic 2D,4000,15,32
19511,6.16065876623793,46.1590757566231,Gravimetry,3000,1,5
19512,6.16195311165488,46.1590904230233,Seismic 2D,4000,15,31
19513,6.16324745776399,46.159105074575,Seismic 2D,4000,15,5
19514,6.16070299332879,46.1546438181487,Gravimetry,3000,1,39
19515,6.16020837663386,46.1540942495796,Gravimetry,3000,1,17
19516,6.16190126669632,46.1548603150881,Gravimetry,3000,1,17
19517,6.16278830527406,46.1550202270475,Gravimetry,3000,1,33
19518,6.1608267545219,46.2972408425419,Gravimetry,3000,1,-18
19519,6.16127435681132,46.2966979695179,Gravimetry,3000,1,-17
19520,6.1613338335046,46.2958348165803,Gravimetry,3000,1,33
19521,6.16135499102967,46.2949353732272,Gravimetry,3000,1,13
19522,6.16248834485861,46.2965171954346,Gravimetry,3000,1,34
19523,6.16137614785802,46.2940359298878,Gravimetry,3000,1,18
19524,6.16139730398971,46.2931364865624,Gravimetry,3000,1,29
19525,6.16141845942477,46.2922370432511,Seismic 2D,2000,20,8
19526,6.16143961416325,46.2913375999542,Gravimetry,3000,1,5
19527,6.16146076820517,46.2904381566719,Gravimetry,3000,1,30
19528,6.16148192155059,46.2895387134045,Gravimetry,3000,1,14
19529,6.16150307419954,46.2886392701521,Gravimetry,3000,1,-6
19530,6.16152422615205,46.287739826915,Gravimetry,3000,1,8
19531,6.16154537740818,46.2868403836934,Gravimetry,3000,1,-12
19532,6.16156652796796,46.2859409404875,Gravimetry,3000,1,5
19533,6.16158767783142,46.2850414972975,Gravimetry,3000,1,0
19534,6.16160882699862,46.2841420541237,Gravimetry,3000,1,28
19535,6.16162997546958,46.2832426109662,Wells,200,40,41
19536,6.16165112324436,46.2823431678254,Wells,200,40,54
19537,6.16167227032297,46.2814437247014,Wells,200,40,34
19538,6.16169341670548,46.2805442815944,Wells,200,40,58
19539,6.16171456239191,46.2796448385047,Wells,200,40,54
19540,6.16173570738231,46.2787453954324,Wells,273,40,62
19541,6.16175685167671,46.2778459523779,Wells,273,40,49
19542,6.16177799527516,46.2769465093413,Gravimetry,3000,1,2
19543,6.1617991381777,46.2760470663228,Gravimetry,3000,1,10
19544,6.16182028038435,46.2751476233227,Gravimetry,3000,1,16
19545,6.16309626869765,46.276061719341,Gravimetry,3000,1,20
19546,6.16311738945101,46.2751622761007,Gravimetry,3000,1,0
19547,6.16184142189518,46.2742481803412,Gravimetry,3000,1,-6
19548,6.1618625627102,46.2733487373785,Gravimetry,3000,1,26
19549,6.16188370282947,46.2724492944349,Gravimetry,3000,1,-1
19550,6.16313850950924,46.274262832879,Gravimetry,3000,1,23
19551,6.16190484225302,46.2715498515104,Seismic 2D,2000,20,24
19552,6.16192598098089,46.2706504086055,Seismic 2D,2000,20,39
19553,6.16194711901312,46.2697509657203,Seismic 2D,2000,20,7
19554,6.16348831911073,46.2040917032212,Gravimetry,3000,1,19
19555,6.16350940577516,46.2031922624069,Gravimetry,3000,1,28
19556,6.16478373559259,46.2041063370461,Gravimetry,3000,1,33
19557,6.16480480086002,46.2032068959922,Gravimetry,3000,1,25
19558,6.1635304917469,46.2022928216288,Gravimetry,3000,1,19
19559,6.163551577026,46.2013933808873,Gravimetry,3000,1,-8
19560,6.16357266161249,46.2004939401824,Gravimetry,3000,1,2
19561,6.16482586543547,46.2023074549746,Gravimetry,3000,1,31
19562,6.16484692931897,46.2014080139934,Gravimetry,3000,1,-4
19563,6.16486799251058,46.200508573049,Gravimetry,3000,1,-12
19564,6.16359374550642,46.1995944995146,Gravimetry,3000,1,-15
19565,6.16361482870782,46.1986950588838,Gravimetry,3000,1,33
19566,6.16488905501032,46.1996091321416,Gravimetry,3000,1,-18
19567,6.16491011681823,46.1987096912713,Gravimetry,3000,1,25
19568,6.16363591121674,46.1977956182905,Gravimetry,3000,1,28
19569,6.16365699303321,46.1968961777348,Gravimetry,3000,1,24
19570,6.16367807415727,46.1959967372169,Gravimetry,3000,1,24
19571,6.16493117793436,46.1978102504384,Gravimetry,3000,1,-8
19572,6.16495223835875,46.1969108096431,Gravimetry,3000,1,-18
19573,6.16497329809143,46.1960113688857,Gravimetry,3000,1,-7
19574,6.16369915458896,46.195097296737,Gravimetry,3000,1,8
19575,6.16372023432832,46.1941978562954,Gravimetry,3000,1,-6
19576,6.16499435713244,46.1951119281663,Gravimetry,3000,1,5
19577,6.16501541548182,46.1942124874852,Gravimetry,3000,1,15
19578,6.16374131337539,46.1932984158923,Gravimetry,3000,1,7
19579,6.16503647313962,46.1933130468426,Gravimetry,3000,1,27
19580,6.16384030643471,46.1888071628699,Seismic 2D,750,20,24
19581,6.16405025490666,46.1877110082081,Seismic 2D,750,20,58
19582,6.1639109008413,46.1869878244306,Seismic 2D,750,20,51
19583,6.16390992083421,46.1861028940795,Seismic 2D,2000,20,1
19584,6.16393099365244,46.1852034540327,Seismic 2D,2000,20,49
19585,6.16520490950949,46.186117523114,Seismic 2D,2000,20,25
19586,6.16522596094476,46.1852180828278,Seismic 2D,2000,20,42
19587,6.16395206577876,46.1843040140266,Seismic 2D,2000,20,45
19588,6.16397313721323,46.1834045740616,Seismic 2D,2000,20,33
19589,6.16399420795588,46.1825051341375,Seismic 2D,2000,20,28
19590,6.16524701168882,46.1843186425823,Seismic 2D,2000,20,38
19591,6.16401527800674,46.1816056942549,Seismic 2D,2000,20,52
19592,6.16422594047614,46.172611297752,Gravimetry,3000,1,2
19593,6.16424700292001,46.1717118583389,Gravimetry,3000,1,19
19594,6.16552060848061,46.1726259231957,Gravimetry,3000,1,2
19595,6.16554164955203,46.1717264835433,Gravimetry,3000,1,-10
19596,6.16426806467257,46.1708124189699,Gravimetry,3000,1,-6
19597,6.16428912573387,46.1699129796451,Gravimetry,3000,1,4
19598,6.16431018610393,46.1690135403647,Gravimetry,3000,1,36
19599,6.16556268993285,46.170827043935,Gravimetry,3000,1,28
19600,6.1655837296231,46.1699276043709,Gravimetry,3000,1,36
19601,6.16560476862281,46.1690281648512,Gravimetry,3000,1,5
19602,6.1643312457828,46.168114101129,Seismic 2D,2000,20,59
19603,6.16562580693204,46.1681287253763,Seismic 2D,2000,20,53
19604,6.1644786441848,46.1618180277489,Seismic 2D,2000,20,43
19605,6.16449969833554,46.1609185888786,Seismic 2D,4000,15,50
19606,6.16452075179545,46.160019150055,Seismic 2D,4000,15,17
19607,6.16577305576615,46.1618326503213,Seismic 2D,2000,20,9
19608,6.16454180456455,46.1591197112783,Seismic 2D,4000,15,39
19609,6.16341807392812,46.2963619246354,Gravimetry,3000,1,11
19610,6.16439339991277,46.276076357479,Gravimetry,3000,1,24
19611,6.1644144992128,46.2751769139987,Gravimetry,3000,1,20
19612,6.16443559781841,46.274277470537,Gravimetry,3000,1,26
19613,6.16464654568971,46.2652830369919,Gravimetry,3000,1,-9
19614,6.16466763665923,46.2643835937495,Gravimetry,3000,1,5
19615,6.16472317213982,46.2637553450369,Gravimetry,3000,1,31
19616,6.16594342020535,46.2652976573734,Gravimetry,3000,1,28
19617,6.16596448972997,46.2643982138914,Gravimetry,3000,1,28
19618,6.16599289791237,46.2636389757963,Gravimetry,3000,1,-13
19619,6.16690420621164,46.2653487419708,Gravimetry,3000,1,-8
19620,6.16677461489607,46.2644757796374,Gravimetry,3000,1,-19
19621,6.16667254915654,46.2638804563065,Gravimetry,3000,1,-2
19622,6.16649278694984,46.2630406589263,Gravimetry,3000,1,-1
19623,6.16601601700722,46.2068192801057,Gravimetry,3000,1,40
19624,6.16603706295169,46.2059198387049,Gravimetry,3000,1,19
19625,6.16605810820476,46.2050203973397,Gravimetry,3000,1,-6
19626,6.16731149906786,46.2068338849267,Gravimetry,3000,1,-7
19627,6.16733252361314,46.2059344432868,Gravimetry,3000,1,-5
19628,6.16735354746773,46.2050350016824,Gravimetry,3000,1,-12
19629,6.16860698181923,46.2068484748862,Gravimetry,3000,1,-2
19630,6.16862798496529,46.2059490330074,Gravimetry,3000,1,-2
19631,6.16864898742136,46.2050495911642,Gravimetry,3000,1,27
19632,6.16607915276647,46.2041209560104,Gravimetry,3000,1,9
19633,6.16610019663686,46.2032215147171,Gravimetry,3000,1,-9
19634,6.16737457063167,46.2041355601139,Gravimetry,3000,1,28
19635,6.16739559310498,46.2032361185816,Gravimetry,3000,1,15
19636,6.16866998918748,46.2041501493569,Gravimetry,3000,1,24
19637,6.16869099026368,46.2032507075856,Gravimetry,3000,1,36
19638,6.16612123981598,46.2023220734601,Gravimetry,3000,1,30
19639,6.16614228230385,46.2014226322397,Gravimetry,3000,1,-3
19640,6.16616332410053,46.200523191056,Gravimetry,3000,1,25
19641,6.16741661488773,46.2023366770855,Gravimetry,3000,1,40
19642,6.16743763597993,46.201437235626,Gravimetry,3000,1,-8
19643,6.16745865638163,46.2005377942031,Gravimetry,3000,1,-16
19644,6.16871199065001,46.2023512658507,Gravimetry,3000,1,2
19645,6.1687329903465,46.2014518241523,Gravimetry,3000,1,-15
19646,6.1687539893532,46.2005523824906,Gravimetry,3000,1,-8
19647,6.16618436520604,46.1996237499092,Gravimetry,3000,1,17
19648,6.16620540562043,46.1987243087996,Gravimetry,3000,1,33
19649,6.16747967609288,46.1996383528173,Gravimetry,3000,1,-6
19650,6.1675006951137,46.1987389114686,Gravimetry,3000,1,-19
19651,6.16877498767014,46.1996529408659,Gravimetry,3000,1,25
19652,6.16879598529736,46.1987534992784,Gravimetry,3000,1,-3
19653,6.16622644534373,46.1978248677274,Gravimetry,3000,1,4
19654,6.166247484376,46.1969254266928,Gravimetry,3000,1,11
19655,6.16626852271726,46.1960259856961,Gravimetry,3000,1,4
19656,6.16752171344415,46.1978394701574,Gravimetry,3000,1,3
